"name","state.x","White","Black","Hispanic","Asian","Women","World.Rank","Location","National.Rank","Quality.of.Education","Alumni.Employment","Quality.of.Faculty","Research.Performance","Score","Men","act-avg","sat-avg","acceptance-rate","percent-receiving-aid","cost-after-aid","state.y","isPublic","tuition","total","White2","Black2","Hispanic2","Asian2","rank","state_name","early_career_pay","mid_career_pay","make_world_better_percent","stem_percent"
"University of Missouri at St. Louis","Missouri",69.1190253045923,14.421274601687,2.41916588566073,4.18814432989691,59.7586691658857,1021,"USA",222,"-","388","-","1025",70.2,40.2413308341143,21,940,71,NA,NA,"MO",TRUE,27327,90.1476101218369,76.6731643924626,15.9974009096816,2.68356075373619,4.64587394411956,NA,NA,NA,NA,NA,NA
"Stevens Institute of Technology","New Jersey",35.3142857142857,1.56734693877551,5.24081632653061,7.11836734693878,28.3755102040816,1027,"USA",223,"438","142","-","1233",70.1,71.6244897959184,29,1260,39,40,51810,"NJ",TRUE,50554,49.2408163265306,71.7175066312997,3.18302387267904,10.6432360742706,14.4562334217507,1,"New-Jersey",75100,139900,47,79
"University of Texas at El Paso","Texas",8.57056198275489,2.75575198232159,79.5398414142727,0.905585164001906,53.9754755405347,1028,"USA",224,"-","1012","-","987",70.1,46.0245244594653,17,810,100,NA,NA,"TX",TRUE,21396,91.7717405433511,9.33899905571294,3.0028328611898,86.671388101983,0.986779981114259,NA,NA,NA,NA,NA,NA
"Louisiana Tech University","Louisiana",69.2026726057907,12.837416481069,1.09576837416481,1.16703786191537,48.8285077951002,1031,"USA",225,"-","268","-","1067",70.1,51.1714922048998,21,980,63,NA,NA,"LA",TRUE,18438,84.3028953229399,82.0881327274649,15.2277290499842,1.29979921800697,1.38433900454401,3,"Louisiana",53100,100700,57,24
"Worcester Polytechnic Institute","Massachusetts",55.5555555555556,2.03729822911769,6.17458078671055,4.60742830277386,31.1706629055007,1032,"USA",226,"-","184","-","1155",70.1,68.8293370944993,28,1200,48,62,39995,"MA",TRUE,48628,68.3748628741577,81.251432500573,2.97960119184048,9.03048361219345,6.73848269539308,3,"Massachusetts",73600,135500,47,86
"San Francisco State University","California",23.6212455455625,4.67673510945189,22.8644154081113,26.7707449516375,57.3731545901918,1033,"USA",227,"-","1415","-","989",70.1,42.6268454098082,18,860,68,NA,NA,"CA",TRUE,19134,77.9331410147633,30.3096285328572,6.00095806297087,29.3385010669338,34.3509123372382,NA,NA,NA,NA,NA,NA
"Claremont McKenna College","California",42.2205438066465,4.0785498489426,11.631419939577,10.7250755287009,47.583081570997,1036,"USA",228,"-","60","-","-",70.1,52.416918429003,NA,NA,NA,NA,NA,NA,NA,NA,68.6555891238671,61.4961496149615,5.94059405940594,16.9416941694169,15.6215621562156,9,"California",68500,125400,43,16
"Wright State University","Ohio",67.5810473815461,11.5128844555278,2.67189169932312,2.69564184776155,51.5793848711554,1045,"USA",229,"-","-","-","999",70,48.4206151288446,18,930,95,NA,NA,"OH",TRUE,17350,84.4614653841586,80.0140597539543,13.6309314586995,3.16344463971881,3.19156414762742,NA,NA,NA,NA,NA,NA
"Clark University","Massachusetts",51.1831726555653,3.53491089687409,4.93718959976629,5.22933099620216,56.8507157464213,1051,"USA",230,"-","146","-","1276",70,43.1492842535787,27,1110,55,62,27702,"MA",TRUE,44400,64.8846041484078,78.8833858622242,5.44799639801891,7.60918505177848,8.05943268797839,23,"Massachusetts",52600,101400,47,14
"University of Dayton","Ohio",72.3706250551001,3.67627611742925,2.73296306091863,1.37529754033325,47.703429427841,1053,"USA",231,"358","123","-","1340",70,52.296570572159,24,1030,60,46,34204,"OH",TRUE,41750,80.1551617737812,90.2881654201496,4.58644962604487,3.40959084909811,1.71579410470744,4,"Ohio",57400,105000,44,33
"Pomona College","California",42.5454545454545,6.60606060606061,14.0606060606061,12.9090909090909,50.7878787878788,1054,"USA",232,"39","1065","231","-",70,49.2121212121212,NA,NA,NA,NA,NA,NA,NA,NA,76.1212121212121,55.8917197452229,8.67834394904459,18.4713375796178,16.9585987261146,13,"California",63800,117200,47,37
"Loma Linda University","California",37.2173913043478,6.95652173913043,17.7826086956522,24.9130434782609,61.6739130434783,1062,"USA",233,"-","-","-","1015",69.9,38.3260869565217,NA,NA,NA,NA,NA,NA,NA,NA,86.8695652173913,42.8428428428428,8.00800800800801,20.4704704704705,28.6786786786787,NA,NA,NA,NA,NA,NA
"University of North Carolina at Greensboro","North Carolina",55.6121628143937,24.4436102322089,6.04923043921274,4.14007615165978,66.1929532900735,1063,"USA",234,"-","-","-","1016",69.9,33.8070467099265,21,910,74,NA,NA,"NC",TRUE,22410,90.2450796374752,61.6234846684098,27.0858093653435,6.70311385785595,4.58759210839078,NA,NA,NA,NA,NA,NA
"University of Massachusetts Lowell","Massachusetts",62.8558123290063,5.48926014319809,7.83514756388614,8.13202165434542,39.763664939752,1066,"USA",235,"-","881","-","1028",69.9,60.236335060248,NA,NA,NA,NA,NA,NA,NA,NA,84.312241690436,74.5512289422811,6.51063242198288,9.29301297983982,9.64512565589616,NA,NA,NA,NA,NA,NA
"Hofstra University","New York",53.9943394503789,8.29909613804437,11.4489181046289,8.1530174381448,56.0485711677166,1068,"USA",236,"390","878","-","1033",69.9,43.9514288322834,24,1070,62,61,40205,"NY",TRUE,43960,81.8953711311969,65.9308807134894,10.133779264214,13.9799331103679,9.95540691192865,18,"New-York",57300,110400,38,7
"South Dakota State University","South Dakota",85.9443514310771,2.03300645778522,1.92139041696564,1.11616040819581,53.4481384038906,1099,"USA",237,"428","-","-","1053",69.7,46.5518615961094,20,890,91,NA,NA,"SD",TRUE,11403,91.0149087140238,94.4288717589348,2.23370707778556,2.11107217939734,1.22634898388227,2,"South-Dakota",50500,91900,58,18
"Bowling Green State University","Ohio",75.9091458257823,9.10958076597801,3.87821674519754,0.984656276428658,56.7113688534493,1101,"USA",238,"268","687","-","1071",69.7,43.2886311465507,20,920,75,NA,NA,"OH",TRUE,18593,89.8815996133865,84.4546004435782,10.1350897237718,4.31480610256066,1.09550373008939,NA,NA,NA,NA,NA,NA
"Santa Clara University","California",40.942872989462,2.64004437049362,14.2318358291736,15.7071547420965,50.038824181919,1125,"USA",239,"-","125","-","1446",69.6,49.961175818081,NA,NA,NA,NA,NA,NA,NA,NA,73.5219079312257,55.6879903439952,3.5908267954134,19.3572721786361,21.3639106819553,6,"California",69900,134700,44,29
"Marquette University","Wisconsin",71.1366538952746,3.94210302256279,8.08854831843338,4.48701575138357,52.5074499787143,1127,"USA",240,"-","350","-","1162",69.6,47.4925500212857,24,1040,74,55,32894,"WI",TRUE,39900,87.6543209876543,81.1559009227781,4.49732880038854,9.2277804759592,5.11898980087421,2,"Wisconsin",57800,105900,52,25
"Albany Medical College","New York",54.5565006075334,3.76670716889429,5.10328068043742,26.0024301336574,55.5285540704739,1131,"USA",241,"-","-","-","1082",69.5,44.4714459295261,NA,NA,NA,NA,NA,NA,NA,NA,89.4289185905225,61.0054347826087,4.21195652173913,5.70652173913043,29.0760869565217,NA,NA,NA,NA,NA,NA
"Manhattan College","New York",53.4256926952141,3.47607052896725,17.6574307304786,3.80352644836272,45.1133501259446,1135,"USA",242,"-","124","-","1471",69.5,54.8866498740554,NA,NA,NA,NA,NA,NA,NA,NA,78.3627204030227,68.1774349083896,4.43587270973963,22.5329476052716,4.85374477659916,12,"New-York",64000,125700,46,40
"Texas State University","Texas",51.6698875853997,7.97789814638395,31.5904080132829,2.22923868368763,56.7571245815074,1140,"USA",243,"-","1310","-","1090",69.5,43.2428754184926,20,930,71,NA,NA,"TX",TRUE,23071,93.4674324287542,55.2811671859984,8.53548443460788,33.7983051341041,2.38504324528961,NA,NA,NA,NA,NA,NA
"Bowdoin College","Maine",63.5457063711911,4.87534626038781,12.6869806094183,6.31578947368421,50.0277008310249,1143,"USA",244,"156","82","-","1979",69.5,49.9722991689751,NA,NA,NA,NA,NA,NA,NA,NA,87.4238227146814,72.6869455006337,5.5766793409379,14.5120405576679,7.22433460076046,2,"Maine",61300,112000,54,37
"Carleton College","Minnesota",64.8031113271755,3.84054448225571,6.31988332523092,8.94506562955761,52.7953330092367,1153,"USA",245,"69","332","-","1691",69.4,47.2046669907633,NA,NA,NA,NA,NA,NA,NA,NA,83.9086047642197,77.2305909617613,4.57705677867903,7.53186558516802,10.6604866743917,1,"Minnesota",58800,109900,47,45
"Haverford College","Pennsylvania",64.1541038525963,5.77889447236181,8.5427135678392,8.37520938023451,52.9313232830821,1155,"USA",246,"53","-","-","1716",69.4,47.0686767169179,NA,NA,NA,NA,NA,NA,NA,NA,86.8509212730318,73.8669238187078,6.65380906460945,9.83606557377049,9.64320154291224,10,"Pennsylvania",59300,112300,47,36
"University of North Dakota","North Dakota",78.9480746008319,2.30779551858312,2.81765731920032,1.38870253589159,47.3768952099826,1158,"USA",247,"-","1184","-","1108",69.4,52.6231047900174,21,960,84,NA,NA,"ND",TRUE,21462,85.4622299745069,92.377737656017,2.70036894575712,3.29696208493602,1.6249313132899,2,"North-Dakota",53800,96000,54,16
"California State University at Fullerton","California",24.8767310113303,2.13229122954259,35.9892992026857,20.732794796475,55.5025178346622,1164,"USA",248,"-","967","-","1118",69.4,44.4974821653378,19,920,48,NA,NA,"CA",TRUE,17460,83.7311162400336,29.7102584181676,2.54659357870008,42.981989036805,24.7611589663273,NA,NA,NA,NA,NA,NA
"California State University at Fresno","California",24.3539410673454,3.54631347340265,43.3538979248458,14.7719918892101,58.1560895638293,1166,"USA",249,"-","-","-","1115",69.3,41.8439104361707,16,800,54,NA,NA,"CA",TRUE,17929,86.0261443548039,28.3099297893681,4.12236710130391,50.3961885656971,17.1715145436309,NA,NA,NA,NA,NA,NA
"Oakland University","Michigan",73.7657780593596,7.80252448949754,2.75354549441981,4.65422291534675,58.1266143574248,1174,"USA",250,"-","-","-","1128",69.3,41.8733856425752,20,805,86,NA,NA,"MI",TRUE,24735,88.9760709586237,82.9051870515419,8.76923919592485,3.09470340143507,5.23087035109821,9,"Michigan",51300,93300,49,19
"Clarkson University","New York",77.2527756261296,1.98812290214304,4.38936225148464,3.15001290988898,30.570617092693,1178,"USA",251,"-","679","-","1158",69.3,69.429382907307,24,1080,68,79,33669,"NY",TRUE,47950,86.7802736896463,89.0211246652782,2.29098482594466,5.0580184468908,3.62987206188634,8,"New-York",66400,130100,58,58
"Boise State University","Idaho",76.119134386107,1.6061546767445,9.66842128942277,1.96157826067396,54.5282764205696,1190,"USA",252,"-","1398","-","1141",69.2,45.4717235794304,20,910,82,NA,NA,"ID",TRUE,22642,89.3552886129482,85.1870499974825,1.79749257338503,10.8202003927295,2.195257036403,4,"Idaho",50100,86400,55,14
"University of Southern Mississippi","Mississippi",62.9259058950784,27.2647376960519,3.0895078420768,1.16279069767442,63.1692806922661,1196,"USA",254,"-","-","-","1146",69.2,36.8307193077339,20,940,60,NA,NA,"MS",TRUE,9854,94.4429421308816,66.6284896206156,28.8690050107373,3.27129563350036,1.23120973514674,4,"Mississippi",45100,83900,56,11
"California Polytechnic State University at San Luis Obispo","California",58.5901119587833,0.70345784206876,15.1094818190825,11.6120083225998,46.061626870108,1207,"USA",255,"-","302","-","1285",69.1,53.938373129892,NA,NA,NA,NA,NA,NA,NA,NA,86.0150599425344,68.1161089673443,0.817831019985025,17.5660888095375,13.4999712031331,NA,NA,NA,NA,NA,NA
"San Jose State University","California",21.7405924250298,3.14553847094427,22.6423745911411,31.7335615810228,49.6377586892061,1208,"USA",256,"247","813","-","1199",69.1,50.3622413107939,NA,NA,NA,NA,NA,NA,NA,NA,79.2620670681381,27.4287477341972,3.96852944579428,28.5664699757029,40.0362528443056,17,"California",63000,114700,53,28
"United States Naval Academy","Maryland",64.6419862558191,6.87209044557748,11.0396807803148,6.62824207492795,22.8774107736644,1220,"USA",257,"146","151","-","1617",69.1,77.1225892263356,NA,NA,NA,NA,NA,NA,NA,NA,89.1819995566393,72.4832214765101,7.70569226945066,12.3788217747949,7.43226447924434,1,"Maryland",80100,152800,64,58
"Nova Southeastern University","Florida",32.8888520788471,22.2544310087792,25.4679476561206,6.17442438297167,69.7200596322677,1241,"USA",258,"-","840","-","1204",69,30.2799403677323,22,1000,53,NA,NA,"FL",TRUE,29940,86.7856551267186,37.8966455122393,25.6429832514196,29.3458033115427,7.1145679247984,14,"Florida",50200,89800,60,9
"Baruch College","New York",28.612493090105,9.33665008291874,17.7446102819237,30.1603095632946,49.4748479823107,1249,"USA",259,"-","694","211","1400",68.9,50.5251520176893,NA,NA,NA,NA,NA,NA,NA,NA,85.8540630182421,33.326894597901,10.8750241452579,20.6683407378791,35.1297405189621,NA,NA,NA,NA,NA,NA
"Pepperdine University","California",43.6969124983147,7.17271133881623,11.6623971956317,9.76135904004314,59.08049076446,1261,"USA",260,"-","71","-","-",68.9,40.91950923554,26,1110,37,51,32416,"CA",TRUE,51992,72.2933800728057,60.443864229765,9.92167101827676,16.1320402834763,13.5024244684819,NA,NA,NA,NA,NA,NA
"California State University at Northridge","California",25.8627993321871,5.3973237646707,39.5081109366824,10.9117639729885,55.1518776008572,1271,"USA",261,"-","1307","-","1227",68.8,44.8481223991428,NA,NA,NA,NA,NA,NA,NA,NA,81.6799980065286,31.6635650874035,6.60788919735196,48.3693828365722,13.3591628786723,NA,NA,NA,NA,NA,NA
"California State University at Long Beach","California",20.978565024858,3.92023689858459,36.1134505148197,21.9810372463256,57.0213806406042,1293,"USA",262,"-","1301","-","1245",68.7,42.9786193593958,NA,NA,NA,NA,NA,NA,NA,NA,82.993289684588,25.2774231562408,4.72355887263086,43.5136993027595,26.4853186683689,NA,NA,NA,NA,NA,NA
"Williams College","Massachusetts",55.1740357478834,6.91439322671684,11.4299153339605,10.4891815616181,50.8466603951082,1295,"USA",263,"129","148","-","1751",68.7,49.1533396048918,NA,NA,NA,NA,NA,NA,NA,NA,84.0075258701788,65.6774916013438,8.23068309070549,13.6058230683091,12.4860022396417,5,"Massachusetts",67500,127500,47,32
"Grinnell College","Iowa",57.9008073817762,5.76701268742791,7.7277970011534,7.38177623990773,54.6136101499423,1300,"USA",264,"40","-","-","-",68.7,45.3863898500577,NA,NA,NA,NA,NA,NA,NA,NA,78.7773933102653,73.4992679355783,7.32064421669107,9.80966325036603,9.37042459736457,4,"Iowa",53400,96500,49,41
"Jackson State University","Mississippi",5.51114850652082,89.3037442153976,0.399663441312579,0.452250736222129,64.6297854438368,1303,"USA",265,"-","-","-","1251",68.7,35.3702145561632,16,810,69,NA,NA,"MS",TRUE,17614,95.6668068994531,5.76077396657872,93.3487247141601,0.417766051011434,0.47273526824978,6,"Mississippi",41700,74600,67,16
"Ball State University","Indiana",78.7557492132656,6.67150810941661,3.35027838295812,1.04091019123699,60.7020091987412,1313,"USA",266,"-","443","-","1316",68.6,39.2979908012588,20,990,62,NA,NA,"IN",TRUE,25938,89.8184458968773,87.6832686502803,7.42777059077188,3.73005605864597,1.15890470030185,22,"Indiana",45600,83700,48,7
"University of South Alabama","Alabama",63.9164821259095,20.7845618475166,2.54349889275546,3.41031319202784,61.3729832331541,1318,"USA",267,"-","-","-","1264",68.6,38.6270167668459,20,875,80,NA,NA,"AL",TRUE,19586,90.6548560582094,70.5053042992741,22.927135678392,2.80569514237856,3.76186487995533,9,"Alabama",47700,86400,56,17
"University of South Dakota","South Dakota",85.9159129311202,2.25623695457708,2.30593380379684,1.50084484643674,61.1370639101481,1325,"USA",268,"273","-","-","1286",68.5,38.8629360898519,19,830,88,NA,NA,"SD",TRUE,11688,91.9789285359308,93.4082558893452,2.45299330019451,2.50702398962611,1.63172682083423,4,"South-Dakota",47500,87900,56,8
"DePaul University","Illinois",54.0821042900962,8.92054287995294,14.2358922643809,7.46670028152443,53.1534938442792,1332,"USA",269,"-","409","-","1355",68.5,46.8465061557208,22,1030,70,59,42438,"IL",TRUE,39010,84.7052397159545,63.8474130661243,10.5312763529937,16.8063892058138,8.81492137506821,8,"Illinois",55700,102900,43,15
"Trinity College","Connecticut",64.4102990033223,5.85548172757475,6.85215946843854,4.31893687707641,47.9235880398671,1334,"USA",270,"48","234","-","-",68.5,52.0764119601329,NA,NA,NA,NA,NA,NA,NA,NA,81.436877076412,79.0922998470168,7.19020907700153,8.4140744518103,5.30341662417134,5,"Connecticut",60100,110900,49,22
"Trinity University","Texas",56.0032894736842,4.07072368421053,18.6677631578947,5.83881578947368,53.125,1338,"USA",271,"-","145","-","1709",68.5,46.875,NA,NA,NA,NA,NA,NA,NA,NA,84.5805921052632,66.2129314535732,4.81283422459893,22.0709771511911,6.90325717063685,11,"Texas",54900,102900,46,27
"Western Michigan University","Michigan",70.4315463745087,11.0144685121686,4.67090407292799,1.62248055532324,51.0746842853559,1343,"USA",272,"-","-","-","1292",68.5,48.9253157146441,19,NA,82,NA,NA,"MI",TRUE,14699,87.7393995149285,80.2735678200362,12.5536173863311,5.32361071394529,1.84920407968735,11,"Michigan",50900,92200,47,16
"Illinois State University","Illinois",77.4581615328644,7.0531166626243,8.29978171234538,2.10526315789474,56.022313849139,1355,"USA",273,"-","915","-","1307",68.4,43.977686150861,21,NA,89,NA,NA,"IL",TRUE,25168,94.9163230657288,81.6067869371902,7.43087851995707,8.74431440690959,2.21802013594317,16,"Illinois",51200,95000,47,10
"Washington and Lee University","Washington",80.8745583038869,3.2243816254417,4.32862190812721,3.00353356890459,48.9840989399293,1356,"USA",274,"73","132","-","-",68.4,51.0159010600707,NA,NA,NA,NA,NA,NA,NA,NA,91.4310954063604,88.4541062801932,3.52657004830918,4.73429951690821,3.28502415458937,1,"Virginia",65900,123200,40,18
"Queens College at City University of New York","New York",35.4531330916624,7.86639047125842,26.2868979803211,23.7700673226308,58.5914034179182,1357,"USA",275,"-","695","-","1317",68.4,41.4085965820818,NA,NA,NA,NA,NA,NA,NA,NA,93.3764888658726,37.9679440962786,8.42438023404137,28.1515168321225,25.4561588375575,NA,NA,NA,NA,NA,NA
"University of New Orleans","Louisiana",55.9779077322937,14.8906216157678,9.09681611435997,7.10418020359541,51.4294996751137,1358,"USA",276,"-","-","-","1304",68.4,48.5705003248863,20,950,60,NA,NA,"LA",TRUE,13530,87.0695256660169,64.2910447761194,17.1019900497512,10.4477611940299,8.1592039800995,7,"Louisiana",49900,91600,55,23
"Marshall University","West Virginia",81.817502428817,5.51528286376205,1.7263283760556,1.17330543307675,58.5382258426127,1361,"USA",277,"312","343","-","1418",68.4,41.4617741573873,NA,NA,NA,NA,NA,NA,NA,NA,90.2324191017114,90.6741759151897,6.11230743746894,1.91320192148418,1.30031472585721,9,"West-Virginia",45000,79700,50,12
"Claremont Graduate University","California",36.5740740740741,6.06481481481481,11.9444444444444,9.39814814814815,54.3981481481481,1368,"USA",278,"-","-","231","1403",68.3,45.6018518518519,NA,NA,NA,NA,NA,NA,NA,NA,63.9814814814815,57.1635311143271,9.47901591895803,18.6685962373372,14.6888567293777,NA,NA,NA,NA,NA,NA
"University of Minnesota Duluth","Minnesota",81.5108627062111,1.86604164788605,2.08239430271342,2.9928783917786,46.9575407914901,1377,"USA",279,"-","1135","-","1324",68.3,53.0424592085099,NA,NA,NA,NA,NA,NA,NA,NA,88.4521770485892,92.152466367713,2.10966163880962,2.3542600896861,3.38361190379128,NA,NA,NA,NA,NA,NA
"Hampton University","Virginia",6.44206692465286,89.2556339631231,1.13817436831323,1.61620760300478,65.058046892784,1382,"USA",280,"-","-","-","1326",68.3,34.941953107216,NA,NA,NA,NA,NA,NA,NA,NA,98.452082859094,6.54335260115607,90.6589595375722,1.15606936416185,1.64161849710983,13,"Virginia",52700,92600,61,12
"New Mexico Institute of Mining and Technology","New Mexico",55.9943582510578,2.16267042783263,24.5416078984485,3.14997649271274,32.1579689703808,1383,"USA",281,"-","-","-","1327",68.3,67.8420310296192,NA,NA,NA,NA,NA,NA,NA,NA,85.8486130700517,65.2245345016429,2.51916757940854,28.5870755750274,3.66922234392114,1,"New-Mexico",64700,120400,61,91
"Drew University","New Jersey",48.0832938949361,11.7841930903928,9.65451964032182,4.96923805016564,59.0156176053005,1407,"USA",282,"-","1094","86","-",68.2,40.9843823946995,NA,NA,NA,NA,NA,NA,NA,NA,74.4912446758164,64.5489199491741,15.8195679796696,12.9606099110546,6.67090216010165,16,"New-Jersey",52800,95000,37,16
"Texas Christian University","Texas",72.5406159673079,4.77424499152796,10.5651350543207,2.76088906608193,59.2046247383634,1416,"USA",283,"-","-","-","1357",68.1,40.7953752616366,25,1070,38,35,33953,"TX",TRUE,44760,90.6408850792385,80.0307895315593,5.26720914888938,11.6560369474379,3.04596437211348,19,"Texas",56000,98700,51,9
"Cleveland State University","Ohio",61.6261218705716,17.282711384034,4.3162494095418,2.97590930562116,54.9775625885687,1418,"USA",284,"-","876","-","1364",68.1,45.0224374114313,19,890,88,NA,NA,"OH",TRUE,13848,86.2009919697685,71.4911980272621,20.0493184464689,5.00719227344339,3.45229125282554,21,"Ohio",48300,88600,51,20
"Texas Tech University Health Sciences Center","Texas",54.2080713851146,6.71263435408639,16.6497667815859,14.7637396065707,68.4648144392618,1419,"USA",285,"-","-","-","1359",68.1,31.5351855607382,NA,NA,NA,NA,NA,NA,NA,NA,92.3342121273575,58.7085438172633,7.26993191302438,18.0320667691632,15.9894575005491,8,"Texas",61300,104900,86,3
"Eastern Virginia Medical School","Virginia",55.3860819828408,10.8674928503337,0.667302192564347,19.7330791229743,56.6253574833174,1421,"USA",286,"-","-","-","1361",68.1,43.3746425166826,NA,NA,NA,NA,NA,NA,NA,NA,86.6539561487131,63.9163916391639,12.5412541254125,0.77007700770077,22.7722772277228,NA,NA,NA,NA,NA,NA
"University of San Francisco","California",32.6690990738142,4.34091121713911,17.9530358312284,17.597530171204,62.9057910000936,1434,"USA",287,"-","131","-","1907",68,37.0942089999064,23,1030,71,46,42433,"CA",TRUE,46250,72.5605762933857,45.0232078390923,5.98246518824136,24.7421351211965,24.2521918514698,23,"California",60600,109900,52,6
"Montclair State University","New Jersey",48.1070822095695,9.7193087603636,22.2105683747877,5.0694236340026,63.2004794725802,1435,"USA",288,"-","1233","-","1375",68,36.7995205274198,15,870,66,NA,NA,"NJ",TRUE,20566,85.1063829787234,56.5258215962441,11.4201877934272,26.0974178403756,5.95657276995305,14,"New-Jersey",50800,95400,42,9
"Western Washington University","Washington",74.3691899070385,1.48738379814077,7.27091633466135,6.44754316069057,55.5644090305445,1442,"USA",289,"-","1033","-","1386",68,44.4355909694555,NA,NA,NA,NA,NA,NA,NA,NA,89.5750332005312,83.0244625648629,1.66048925129726,8.117123795404,7.19792438843588,9,"Washington",55000,99300,45,16
"Menlo College","California",33.6272040302267,6.92695214105793,20.9068010075567,7.05289672544081,40.9319899244332,1452,"USA",290,"-","65","-","-",68,59.0680100755668,NA,NA,NA,NA,NA,NA,NA,NA,68.5138539042821,49.0808823529412,10.1102941176471,30.5147058823529,10.2941176470588,20,"California",61900,112400,59,0
"Georgia Southern University","Georgia",61.0030706243603,25.5836623288005,6.01939854754594,1.36472193790515,52.2298581663986,1455,"USA",291,"-","-","-","1394",67.9,47.7701418336014,22,1030,65,NA,NA,"GA",TRUE,18692,93.9708534386119,64.9170124481328,27.2251037344398,6.40560165975104,1.45228215767635,8,"Georgia",49000,88000,49,17
"Fairfield University","Connecticut",69.8223697052508,2.67421432754246,6.87097403864923,2.20573882490728,60.1405426507906,1457,"USA",292,"-","524","-","1449",67.9,39.8594573492094,NA,NA,NA,NA,NA,NA,NA,NA,81.5732968963498,85.5946398659967,3.27829624312036,8.42306771955013,2.70399617133285,4,"Connecticut",62300,116900,41,17
"University of Tulsa","Oklahoma",53.5241349850491,3.90858607432721,4.03673643741991,2.73387441264417,42.5032037590773,1459,"USA",293,"-","190","-","1728",67.9,57.4967962409227,26,1120,37,15,49957,"OK",TRUE,39502,64.2033319094404,83.3666001330672,6.08782435129741,6.2874251497006,4.2581503659348,1,"Oklahoma",58700,107200,51,36
"St. John's University","New York",42.0494008314991,13.1621423330888,13.1572511616532,14.9229640498899,56.7913915382734,1468,"USA",294,"-","183","-","1759",67.9,43.2086084617266,22,970,63,NA,NA,"NY",TRUE,40790,83.2917583761311,50.4844676727935,15.8024546362088,15.796582300781,17.9164953902167,NA,NA,NA,NA,NA,NA
"Central Michigan University","Michigan",73.1388816548235,11.2206555303397,3.35205922839391,1.17935935116634,56.9478031176755,1473,"USA",295,"-","1039","-","1415",67.9,43.0521968823245,20,890,72,NA,NA,"MI",TRUE,23670,88.8909557647234,82.2793286736701,12.6229439584816,3.77097894780898,1.32674842003934,23,"Michigan",47700,83600,46,13
"University of North Carolina Wilmington","North Carolina",79.3411118737131,5.47700754975978,6.29375428963624,2.00411805078929,62.1139327385038,1515,"USA",296,"-","-","-","1456",67.7,37.8860672614962,NA,NA,NA,NA,NA,NA,NA,NA,93.1159917638984,85.206751676863,5.88191936316061,6.75904768924597,2.15228127073045,19,"North-Carolina",46400,80500,47,14
"University of Arkansas at Little Rock","Arkansas",56.6680978960927,22.5418634607128,6.12279948475741,2.23271790468012,59.5276942893946,1517,"USA",297,"-","1327","-","1460",67.7,40.4723057106054,19,930,77,NA,NA,"AR",TRUE,19797,87.565478746243,64.7151122879278,25.7428655486908,6.99225262332059,2.5497695400608,7,"Arkansas",45600,80800,55,13
"SUNY College of Environmental Science and Forestry","New York",79.3636363636364,1.68181818181818,3.09090909090909,3.13636363636364,45.7272727272727,1520,"USA",298,"-","-","-","1461",67.7,54.2727272727273,23,1070,54,NA,NA,"NY",TRUE,18090,87.2727272727273,90.9375,1.92708333333333,3.54166666666667,3.59375,NA,NA,NA,NA,NA,NA
"California State University at Los Angeles","California",9.0452466514211,4.25106174452793,56.6849068931722,15.3054557334204,58.2693564194708,1541,"USA",300,"-","762","-","1498",67.6,41.7306435805292,NA,NA,NA,NA,NA,NA,NA,NA,85.2866710225417,10.6056978692842,4.98443859229112,66.4639693559971,17.9458941824276,NA,NA,NA,NA,NA,NA
"Smith College","Massachusetts",48.4108397457344,4.98494479759117,9.2338574774172,11.6426898628304,97.9257276681164,1543,"USA",301,"242","269","-","1732",67.6,2.07427233188358,NA,NA,NA,NA,NA,NA,NA,NA,74.2723318835731,65.1801801801802,6.71171171171171,12.4324324324324,15.6756756756757,24,"Massachusetts",52700,98200,51,26
"College of Charleston","South Carolina",80.4905726256983,7.18400837988827,4.17248603351955,1.57995810055866,63.9752094972067,1553,"USA",302,"-","-","-","1493",67.5,36.0247905027933,NA,NA,NA,NA,NA,NA,NA,NA,93.4270251396648,86.1534149303934,7.68943286928898,4.46603755956274,1.69111464075493,8,"South-Carolina",47300,85100,44,20
"East Tennessee State University","Tennessee",82.9084106969655,5.95815435776638,2.00914507413053,1.60731605930442,57.981155604822,1557,"USA",303,"-","-","-","1499",67.5,42.018844395178,20,920,80,NA,NA,"TN",TRUE,26463,92.4830261881668,89.6471645816166,6.44243014458012,2.17244737433516,1.73795789946812,22,"Tennessee",43700,77300,57,8
"College of Saint Benedict","Minnesota",81.0891089108911,2.37623762376238,4.8019801980198,5.74257425742574,100,1580,"USA",304,"-","78","-","-",67.4,0,NA,NA,NA,NA,NA,NA,NA,NA,94.009900990099,86.2559241706161,2.52764612954186,5.10795155344918,6.10847814639284,15,"Minnesota",49100,88600,50,18
"Saint John's University (Minn.)","Minnesota",81.1609498680739,3.27176781002639,5.17150395778364,2.95514511873351,2.79683377308707,1580,"USA",304,"-","78","-","-",67.4,97.2031662269129,NA,NA,NA,NA,NA,NA,NA,NA,92.5593667546174,87.6852907639681,3.53477765108324,5.58722919042189,3.19270239452679,NA,NA,NA,NA,NA,NA
